YEAR;MO;DY;HR;WS50M;DATE
2024;4;16;4;1.72;16/04/2024
2024;4;16;5;1.36;16/04/2024
2024;4;16;6;0.81;16/04/2024
2024;4;16;7;0.2;16/04/2024
2024;4;16;8;0.96;16/04/2024
2024;4;16;9;1.43;16/04/2024
2024;4;16;10;1.56;16/04/2024
2024;4;16;11;1.56;16/04/2024
2024;4;16;12;1.64;16/04/2024
2024;4;16;13;2.1;16/04/2024
2024;4;16;14;2.59;16/04/2024
2024;4;16;15;2.91;16/04/2024
2024;4;16;16;3.01;16/04/2024
2024;4;16;17;3.01;16/04/2024
2024;4;16;18;2.9;16/04/2024
2024;4;16;19;2.56;16/04/2024
2024;4;16;20;2.25;16/04/2024
2024;4;16;21;2.21;16/04/2024
2024;4;16;22;2.22;16/04/2024
2024;4;16;23;2.03;16/04/2024
2024;4;17;0;1.98;17/04/2024
2024;4;17;1;2.38;17/04/2024
2024;4;17;2;3.44;17/04/2024
2024;4;17;3;4.44;17/04/2024
2024;4;17;4;4.83;17/04/2024
2024;4;17;5;4.96;17/04/2024
2024;4;17;6;4.76;17/04/2024
2024;4;17;7;4.58;17/04/2024
2024;4;17;8;4.76;17/04/2024
2024;4;17;9;4.67;17/04/2024
2024;4;17;10;4.38;17/04/2024
2024;4;17;11;3.75;17/04/2024
2024;4;17;12;2.97;17/04/2024
2024;4;17;13;2.45;17/04/2024
2024;4;17;14;2.41;17/04/2024
2024;4;17;15;2.62;17/04/2024
2024;4;17;16;2.86;17/04/2024
2024;4;17;17;3.07;17/04/2024
2024;4;17;18;3.32;17/04/2024
2024;4;17;19;3.21;17/04/2024
2024;4;17;20;2.6;17/04/2024
2024;4;17;21;1.73;17/04/2024
2024;4;17;22;0.65;17/04/2024
2024;4;17;23;0.75;17/04/2024
2024;4;18;0;1.3;18/04/2024
2024;4;18;1;1.05;18/04/2024
2024;4;18;2;0.72;18/04/2024
2024;4;18;3;0.62;18/04/2024
2024;4;18;4;0.54;18/04/2024
2024;4;18;5;0.49;18/04/2024
2024;4;18;6;0.55;18/04/2024
2024;4;18;7;0.51;18/04/2024
2024;4;18;8;0.87;18/04/2024
2024;4;18;9;1.15;18/04/2024
2024;4;18;10;0.89;18/04/2024
2024;4;18;11;0.17;18/04/2024
2024;4;18;12;1.11;18/04/2024
2024;4;18;13;2.21;18/04/2024
2024;4;18;14;3.33;18/04/2024
2024;4;18;15;4.22;18/04/2024
2024;4;18;16;4.79;18/04/2024
2024;4;18;17;4.83;18/04/2024
2024;4;18;18;4.57;18/04/2024
2024;4;18;19;4.36;18/04/2024
2024;4;18;20;4.3;18/04/2024
2024;4;18;21;4.2;18/04/2024
2024;4;18;22;3.9;18/04/2024
2024;4;18;23;3.52;18/04/2024
2024;4;19;0;3.22;19/04/2024
2024;4;19;1;2.9;19/04/2024
2024;4;19;2;2.42;19/04/2024
2024;4;19;3;2.06;19/04/2024
2024;4;19;4;1.54;19/04/2024
2024;4;19;5;0.72;19/04/2024
2024;4;19;6;0.2;19/04/2024
2024;4;19;7;0.34;19/04/2024
2024;4;19;8;0.3;19/04/2024
2024;4;19;9;0.67;19/04/2024
2024;4;19;10;1.35;19/04/2024
2024;4;19;11;2.02;19/04/2024
2024;4;19;12;2.49;19/04/2024
2024;4;19;13;2.69;19/04/2024
2024;4;19;14;2.59;19/04/2024
2024;4;19;15;2.37;19/04/2024
2024;4;19;16;2.2;19/04/2024
2024;4;19;17;2.16;19/04/2024
2024;4;19;18;2.26;19/04/2024
2024;4;19;19;2.18;19/04/2024
2024;4;19;20;1.97;19/04/2024
2024;4;19;21;1.82;19/04/2024
2024;4;19;22;1.77;19/04/2024
2024;4;19;23;1.74;19/04/2024
2024;4;20;0;1.74;20/04/2024
2024;4;20;1;1.91;20/04/2024
2024;4;20;2;1.91;20/04/2024
2024;4;20;3;1.12;20/04/2024
2024;4;20;4;0.63;20/04/2024
2024;4;20;5;0.6;20/04/2024
2024;4;20;6;0.49;20/04/2024
2024;4;20;7;0.29;20/04/2024
2024;4;20;8;0.34;20/04/2024
2024;4;20;9;0.23;20/04/2024
2024;4;20;10;0.35;20/04/2024
2024;4;20;11;0.75;20/04/2024
2024;4;20;12;1.48;20/04/2024
2024;4;20;13;2.3;20/04/2024
2024;4;20;14;2.91;20/04/2024
2024;4;20;15;3.23;20/04/2024
2024;4;20;16;3.25;20/04/2024
2024;4;20;17;2.94;20/04/2024
2024;4;20;18;2.57;20/04/2024
2024;4;20;19;2.03;20/04/2024
2024;4;20;20;1.33;20/04/2024
2024;4;20;21;0.59;20/04/2024
2024;4;20;22;0.1;20/04/2024
2024;4;20;23;0.47;20/04/2024
2024;4;21;0;0.76;21/04/2024
2024;4;21;1;0.84;21/04/2024
2024;4;21;2;0.68;21/04/2024
2024;4;21;3;0.15;21/04/2024
2024;4;21;4;0.36;21/04/2024
2024;4;21;5;0.7;21/04/2024
2024;4;21;6;1.03;21/04/2024
2024;4;21;7;1.2;21/04/2024
2024;4;21;8;1.47;21/04/2024
2024;4;21;9;1.99;21/04/2024
2024;4;21;10;2.36;21/04/2024
2024;4;21;11;2.45;21/04/2024
2024;4;21;12;2.48;21/04/2024
2024;4;21;13;2.83;21/04/2024
2024;4;21;14;3.43;21/04/2024
2024;4;21;15;3.95;21/04/2024
2024;4;21;16;4.17;21/04/2024
2024;4;21;17;4.14;21/04/2024
2024;4;21;18;4.07;21/04/2024
2024;4;21;19;4.05;21/04/2024
2024;4;21;20;3.94;21/04/2024
2024;4;21;21;3.79;21/04/2024
2024;4;21;22;3.61;21/04/2024
2024;4;21;23;3.59;21/04/2024
2024;4;22;0;3.49;22/04/2024
2024;4;22;1;2.99;22/04/2024
2024;4;22;2;1.94;22/04/2024
2024;4;22;3;1.04;22/04/2024
2024;4;22;4;1.46;22/04/2024
2024;4;22;5;0.87;22/04/2024
2024;4;22;6;0.42;22/04/2024
2024;4;22;7;0.52;22/04/2024
2024;4;22;8;0.47;22/04/2024
2024;4;22;9;0.97;22/04/2024
2024;4;22;10;1.7;22/04/2024
2024;4;22;11;2.1;22/04/2024
2024;4;22;12;2.53;22/04/2024
2024;4;22;13;3.08;22/04/2024
2024;4;22;14;3.46;22/04/2024
2024;4;22;15;3.29;22/04/2024
2024;4;22;16;2.81;22/04/2024
2024;4;22;17;2.3;22/04/2024
2024;4;22;18;1.81;22/04/2024
2024;4;22;19;1.51;22/04/2024
2024;4;22;20;1.42;22/04/2024
2024;4;22;21;1.27;22/04/2024
2024;4;22;22;1.27;22/04/2024
2024;4;22;23;1.16;22/04/2024
2024;4;23;0;1.08;23/04/2024
2024;4;23;1;1.28;23/04/2024
2024;4;23;2;1.85;23/04/2024
2024;4;23;3;2.71;23/04/2024
2024;4;23;4;3.64;23/04/2024
2024;4;23;5;4.49;23/04/2024
2024;4;23;6;4.94;23/04/2024
2024;4;23;7;4.73;23/04/2024
2024;4;23;8;4.46;23/04/2024
2024;4;23;9;3.88;23/04/2024
2024;4;23;10;3.16;23/04/2024
2024;4;23;11;2.42;23/04/2024
2024;4;23;12;1.83;23/04/2024
2024;4;23;13;1.51;23/04/2024
2024;4;23;14;1.46;23/04/2024
2024;4;23;15;1.57;23/04/2024
2024;4;23;16;1.46;23/04/2024
2024;4;23;17;1.35;23/04/2024
2024;4;23;18;1.14;23/04/2024
2024;4;23;19;1.01;23/04/2024
2024;4;23;20;1.34;23/04/2024
2024;4;23;21;1.7;23/04/2024
2024;4;23;22;2.03;23/04/2024
2024;4;23;23;2.19;23/04/2024
2024;4;24;0;2.27;24/04/2024
2024;4;24;1;2.31;24/04/2024
2024;4;24;2;2.43;24/04/2024
2024;4;24;3;2.66;24/04/2024
2024;4;24;4;2.96;24/04/2024
2024;4;24;5;3.19;24/04/2024
2024;4;24;6;3.33;24/04/2024
2024;4;24;7;3.29;24/04/2024
2024;4;24;8;3.22;24/04/2024
2024;4;24;9;3.21;24/04/2024
2024;4;24;10;2.94;24/04/2024
2024;4;24;11;2.56;24/04/2024
2024;4;24;12;2.39;24/04/2024
2024;4;24;13;2.51;24/04/2024
2024;4;24;14;2.64;24/04/2024
2024;4;24;15;2.82;24/04/2024
2024;4;24;16;3.14;24/04/2024
2024;4;24;17;3.83;24/04/2024
2024;4;24;18;4.46;24/04/2024
2024;4;24;19;4.35;24/04/2024
2024;4;24;20;3.7;24/04/2024
2024;4;24;21;3.27;24/04/2024
2024;4;24;22;2.74;24/04/2024
2024;4;24;23;2.37;24/04/2024
2024;4;25;0;2.22;25/04/2024
2024;4;25;1;2.24;25/04/2024
2024;4;25;2;2.42;25/04/2024
2024;4;25;3;2.81;25/04/2024
2024;4;25;4;3.38;25/04/2024
2024;4;25;5;3.85;25/04/2024
2024;4;25;6;3.86;25/04/2024
2024;4;25;7;3.37;25/04/2024
2024;4;25;8;3.27;25/04/2024
2024;4;25;9;2.77;25/04/2024
2024;4;25;10;2.09;25/04/2024
2024;4;25;11;1.65;25/04/2024
2024;4;25;12;1.55;25/04/2024
2024;4;25;13;1.64;25/04/2024
2024;4;25;14;1.82;25/04/2024
2024;4;25;15;1.88;25/04/2024
2024;4;25;16;1.64;25/04/2024
2024;4;25;17;1.49;25/04/2024
2024;4;25;18;1.52;25/04/2024
2024;4;25;19;1.32;25/04/2024
2024;4;25;20;1.19;25/04/2024
2024;4;25;21;1.46;25/04/2024
2024;4;25;22;1.89;25/04/2024
2024;4;25;23;2.15;25/04/2024
2024;4;26;0;2.25;26/04/2024
2024;4;26;1;2.32;26/04/2024
2024;4;26;2;2.32;26/04/2024
2024;4;26;3;2.35;26/04/2024
2024;4;26;4;2.36;26/04/2024
2024;4;26;5;2.6;26/04/2024
2024;4;26;6;2.95;26/04/2024
2024;4;26;7;3.08;26/04/2024
2024;4;26;8;3.49;26/04/2024
2024;4;26;9;3.64;26/04/2024
2024;4;26;10;3.7;26/04/2024
2024;4;26;11;3.31;26/04/2024
2024;4;26;12;2.74;26/04/2024
2024;4;26;13;2.33;26/04/2024
2024;4;26;14;2.14;26/04/2024
2024;4;26;15;2.23;26/04/2024
2024;4;26;16;2.47;26/04/2024
2024;4;26;17;2.53;26/04/2024
2024;4;26;18;2.44;26/04/2024
2024;4;26;19;2.38;26/04/2024
2024;4;26;20;2.48;26/04/2024
2024;4;26;21;2.73;26/04/2024
2024;4;26;22;3.02;26/04/2024
2024;4;26;23;3.02;26/04/2024
2024;4;27;0;2.58;27/04/2024
2024;4;27;1;2.01;27/04/2024
2024;4;27;2;1.77;27/04/2024
2024;4;27;3;1.46;27/04/2024
2024;4;27;4;1.43;27/04/2024
2024;4;27;5;2.15;27/04/2024
2024;4;27;6;2.91;27/04/2024
2024;4;27;7;2.87;27/04/2024
2024;4;27;8;2.94;27/04/2024
2024;4;27;9;3.21;27/04/2024
2024;4;27;10;3.36;27/04/2024
2024;4;27;11;3.05;27/04/2024
2024;4;27;12;2.3;27/04/2024
2024;4;27;13;1.49;27/04/2024
2024;4;27;14;0.98;27/04/2024
2024;4;27;15;1.07;27/04/2024
2024;4;27;16;1.3;27/04/2024
2024;4;27;17;1.14;27/04/2024
2024;4;27;18;0.8;27/04/2024
2024;4;27;19;0.42;27/04/2024
2024;4;27;20;0.17;27/04/2024
2024;4;27;21;0.4;27/04/2024
2024;4;27;22;0.49;27/04/2024
2024;4;27;23;0.4;27/04/2024
2024;4;28;0;0.36;28/04/2024
2024;4;28;1;0.36;28/04/2024
2024;4;28;2;0.33;28/04/2024
2024;4;28;3;0.31;28/04/2024
2024;4;28;4;0.59;28/04/2024
2024;4;28;5;0.95;28/04/2024
2024;4;28;6;1.31;28/04/2024
2024;4;28;7;1.7;28/04/2024
2024;4;28;8;2.61;28/04/2024
2024;4;28;9;3.01;28/04/2024
2024;4;28;10;3.38;28/04/2024
2024;4;28;11;3.49;28/04/2024
2024;4;28;12;3.34;28/04/2024
2024;4;28;13;3.17;28/04/2024
2024;4;28;14;2.89;28/04/2024
2024;4;28;15;2.32;28/04/2024
2024;4;28;16;1.82;28/04/2024
2024;4;28;17;1.54;28/04/2024
2024;4;28;18;1.25;28/04/2024
2024;4;28;19;1.31;28/04/2024
2024;4;28;20;1.74;28/04/2024
2024;4;28;21;2.14;28/04/2024
2024;4;28;22;2.43;28/04/2024
2024;4;28;23;2.63;28/04/2024
2024;4;29;0;2.84;29/04/2024
2024;4;29;1;3.09;29/04/2024
2024;4;29;2;3.3;29/04/2024
2024;4;29;3;3.47;29/04/2024
2024;4;29;4;3.67;29/04/2024
2024;4;29;5;3.86;29/04/2024
2024;4;29;6;3.87;29/04/2024
2024;4;29;7;3.81;29/04/2024
2024;4;29;8;3.65;29/04/2024
2024;4;29;9;3.51;29/04/2024
2024;4;29;10;3.57;29/04/2024
2024;4;29;11;3.6;29/04/2024
2024;4;29;12;3.18;29/04/2024
2024;4;29;13;2.79;29/04/2024
2024;4;29;14;2.89;29/04/2024
2024;4;29;15;3.15;29/04/2024
2024;4;29;16;3.22;29/04/2024
2024;4;29;17;3.55;29/04/2024
2024;4;29;18;3.87;29/04/2024
2024;4;29;19;3.77;29/04/2024
2024;4;29;20;3.28;29/04/2024
2024;4;29;21;2.81;29/04/2024
2024;4;29;22;2.36;29/04/2024
2024;4;29;23;2.21;29/04/2024
2024;4;30;0;2.16;30/04/2024
2024;4;30;1;2.11;30/04/2024
2024;4;30;2;2.06;30/04/2024
2024;4;30;3;2.05;30/04/2024
2024;4;30;4;2.22;30/04/2024
2024;4;30;5;2.29;30/04/2024
2024;4;30;6;2.37;30/04/2024
2024;4;30;7;2.5;30/04/2024
2024;4;30;8;2.81;30/04/2024
2024;4;30;9;2.92;30/04/2024
2024;4;30;10;2.72;30/04/2024
2024;4;30;11;2.28;30/04/2024
2024;4;30;12;1.76;30/04/2024
2024;4;30;13;1.53;30/04/2024
2024;4;30;14;1.62;30/04/2024
2024;4;30;15;1.69;30/04/2024
2024;4;30;16;1.73;30/04/2024
2024;4;30;17;1.75;30/04/2024
2024;4;30;18;1.82;30/04/2024
2024;4;30;19;1.65;30/04/2024
2024;4;30;20;1.2;30/04/2024
2024;4;30;21;0.64;30/04/2024
2024;4;30;22;0.4;30/04/2024
2024;4;30;23;0.61;30/04/2024
2024;5;1;0;1.11;01/05/2024
2024;5;1;1;1.18;01/05/2024
2024;5;1;2;1.22;01/05/2024
2024;5;1;3;1.65;01/05/2024
2024;5;1;4;2.43;01/05/2024
2024;5;1;5;2.93;01/05/2024
2024;5;1;6;3.09;01/05/2024
2024;5;1;7;3.08;01/05/2024
2024;5;1;8;3.34;01/05/2024
2024;5;1;9;3.65;01/05/2024
2024;5;1;10;4.1;01/05/2024
2024;5;1;11;4.46;01/05/2024
2024;5;1;12;4.42;01/05/2024
2024;5;1;13;4.32;01/05/2024
2024;5;1;14;4.3;01/05/2024
2024;5;1;15;4.34;01/05/2024
2024;5;1;16;4.48;01/05/2024
2024;5;1;17;4.69;01/05/2024
2024;5;1;18;4.98;01/05/2024
2024;5;1;19;5.06;01/05/2024
2024;5;1;20;5.31;01/05/2024
2024;5;1;21;5.4;01/05/2024
2024;5;1;22;5.17;01/05/2024
2024;5;1;23;5.0;01/05/2024
2024;5;2;0;4.79;02/05/2024
2024;5;2;1;4.61;02/05/2024
2024;5;2;2;4.45;02/05/2024
2024;5;2;3;4.35;02/05/2024
2024;5;2;4;4.21;02/05/2024
2024;5;2;5;4.06;02/05/2024
2024;5;2;6;4.02;02/05/2024
2024;5;2;7;3.81;02/05/2024
2024;5;2;8;4.0;02/05/2024
2024;5;2;9;4.18;02/05/2024
2024;5;2;10;4.36;02/05/2024
2024;5;2;11;4.03;02/05/2024
2024;5;2;12;3.63;02/05/2024
2024;5;2;13;3.46;02/05/2024
2024;5;2;14;3.3;02/05/2024
2024;5;2;15;3.19;02/05/2024
2024;5;2;16;3.39;02/05/2024
2024;5;2;17;3.89;02/05/2024
2024;5;2;18;4.34;02/05/2024
2024;5;2;19;4.7;02/05/2024
2024;5;2;20;4.93;02/05/2024
2024;5;2;21;5.09;02/05/2024
2024;5;2;22;5.21;02/05/2024
2024;5;2;23;5.23;02/05/2024
2024;5;3;0;4.97;03/05/2024
2024;5;3;1;4.84;03/05/2024
2024;5;3;2;5.06;03/05/2024
2024;5;3;3;5.5;03/05/2024
2024;5;3;4;6.14;03/05/2024
2024;5;3;5;6.4;03/05/2024
2024;5;3;6;6.33;03/05/2024
2024;5;3;7;6.02;03/05/2024
2024;5;3;8;5.85;03/05/2024
2024;5;3;9;5.31;03/05/2024
2024;5;3;10;4.29;03/05/2024
2024;5;3;11;3.44;03/05/2024
2024;5;3;12;2.85;03/05/2024
2024;5;3;13;2.35;03/05/2024
2024;5;3;14;1.76;03/05/2024
2024;5;3;15;1.06;03/05/2024
2024;5;3;16;0.59;03/05/2024
2024;5;3;17;0.37;03/05/2024
2024;5;3;18;0.3;03/05/2024
2024;5;3;19;0.45;03/05/2024
2024;5;3;20;0.79;03/05/2024
2024;5;3;21;1.21;03/05/2024
2024;5;3;22;1.69;03/05/2024
2024;5;3;23;2.04;03/05/2024
2024;5;4;0;2.32;04/05/2024
2024;5;4;1;2.65;04/05/2024
2024;5;4;2;3.0;04/05/2024
2024;5;4;3;3.23;04/05/2024
2024;5;4;4;3.34;04/05/2024
2024;5;4;5;3.45;04/05/2024
2024;5;4;6;3.56;04/05/2024
2024;5;4;7;3.48;04/05/2024
2024;5;4;8;3.56;04/05/2024
2024;5;4;9;3.07;04/05/2024
2024;5;4;10;2.35;04/05/2024
2024;5;4;11;1.87;04/05/2024
2024;5;4;12;1.8;04/05/2024
2024;5;4;13;1.95;04/05/2024
2024;5;4;14;2.1;04/05/2024
2024;5;4;15;2.24;04/05/2024
2024;5;4;16;2.4;04/05/2024
2024;5;4;17;2.65;04/05/2024
2024;5;4;18;2.87;04/05/2024
2024;5;4;19;2.97;04/05/2024
2024;5;4;20;2.87;04/05/2024
2024;5;4;21;2.6;04/05/2024
2024;5;4;22;2.37;04/05/2024
2024;5;4;23;2.14;04/05/2024
2024;5;5;0;2.09;05/05/2024
2024;5;5;1;2.34;05/05/2024
2024;5;5;2;2.57;05/05/2024
2024;5;5;3;2.74;05/05/2024
2024;5;5;4;2.92;05/05/2024
2024;5;5;5;3.11;05/05/2024
2024;5;5;6;3.22;05/05/2024
2024;5;5;7;2.96;05/05/2024
2024;5;5;8;2.76;05/05/2024
2024;5;5;9;2.04;05/05/2024
2024;5;5;10;0.85;05/05/2024
2024;5;5;11;0.5;05/05/2024
2024;5;5;12;1.43;05/05/2024
2024;5;5;13;2.31;05/05/2024
2024;5;5;14;3.02;05/05/2024
2024;5;5;15;3.49;05/05/2024
2024;5;5;16;3.76;05/05/2024
2024;5;5;17;3.77;05/05/2024
2024;5;5;18;3.69;05/05/2024
2024;5;5;19;3.39;05/05/2024
2024;5;5;20;2.83;05/05/2024
2024;5;5;21;2.2;05/05/2024
2024;5;5;22;1.83;05/05/2024
2024;5;5;23;1.83;05/05/2024
2024;5;6;0;1.92;06/05/2024
2024;5;6;1;2.01;06/05/2024
2024;5;6;2;2.16;06/05/2024
2024;5;6;3;2.3;06/05/2024
2024;5;6;4;2.35;06/05/2024
2024;5;6;5;2.01;06/05/2024
2024;5;6;6;1.63;06/05/2024
2024;5;6;7;1.76;06/05/2024
2024;5;6;8;2.16;06/05/2024
2024;5;6;9;2.58;06/05/2024
2024;5;6;10;2.85;06/05/2024
2024;5;6;11;2.76;06/05/2024
2024;5;6;12;2.68;06/05/2024
2024;5;6;13;2.88;06/05/2024
2024;5;6;14;3.04;06/05/2024
2024;5;6;15;3.13;06/05/2024
2024;5;6;16;3.04;06/05/2024
2024;5;6;17;2.98;06/05/2024
2024;5;6;18;3.19;06/05/2024
2024;5;6;19;3.29;06/05/2024
2024;5;6;20;3.27;06/05/2024
2024;5;6;21;3.32;06/05/2024
2024;5;6;22;3.42;06/05/2024
2024;5;6;23;3.44;06/05/2024
2024;5;7;0;3.33;07/05/2024
2024;5;7;1;3.27;07/05/2024
2024;5;7;2;3.33;07/05/2024
2024;5;7;3;3.48;07/05/2024
2024;5;7;4;3.7;07/05/2024
2024;5;7;5;4.0;07/05/2024
2024;5;7;6;4.1;07/05/2024
2024;5;7;7;3.76;07/05/2024
2024;5;7;8;3.66;07/05/2024
2024;5;7;9;3.57;07/05/2024
2024;5;7;10;3.27;07/05/2024
2024;5;7;11;2.72;07/05/2024
2024;5;7;12;2.24;07/05/2024
2024;5;7;13;2.01;07/05/2024
2024;5;7;14;2.02;07/05/2024
2024;5;7;15;2.14;07/05/2024
2024;5;7;16;2.3;07/05/2024
2024;5;7;17;2.3;07/05/2024
2024;5;7;18;2.37;07/05/2024
2024;5;7;19;2.47;07/05/2024
2024;5;7;20;2.38;07/05/2024
2024;5;7;21;2.4;07/05/2024
2024;5;7;22;2.7;07/05/2024
2024;5;7;23;2.97;07/05/2024
2024;5;8;0;3.23;08/05/2024
2024;5;8;1;3.48;08/05/2024
2024;5;8;2;3.66;08/05/2024
2024;5;8;3;3.73;08/05/2024
2024;5;8;4;3.7;08/05/2024
2024;5;8;5;3.61;08/05/2024
2024;5;8;6;3.61;08/05/2024
2024;5;8;7;3.61;08/05/2024
2024;5;8;8;3.64;08/05/2024
2024;5;8;9;3.64;08/05/2024
2024;5;8;10;3.38;08/05/2024
2024;5;8;11;2.85;08/05/2024
2024;5;8;12;2.47;08/05/2024
2024;5;8;13;2.61;08/05/2024
2024;5;8;14;2.98;08/05/2024
2024;5;8;15;3.41;08/05/2024
2024;5;8;16;3.78;08/05/2024
2024;5;8;17;3.61;08/05/2024
2024;5;8;18;2.81;08/05/2024
2024;5;8;19;1.55;08/05/2024
2024;5;8;20;1.32;08/05/2024
2024;5;8;21;0.68;08/05/2024
2024;5;8;22;0.34;08/05/2024
2024;5;8;23;0.85;08/05/2024
2024;5;9;0;1.01;09/05/2024
2024;5;9;1;1.11;09/05/2024
2024;5;9;2;1.16;09/05/2024
2024;5;9;3;1.21;09/05/2024
2024;5;9;4;1.38;09/05/2024
2024;5;9;5;1.83;09/05/2024
2024;5;9;6;2.41;09/05/2024
2024;5;9;7;3.16;09/05/2024
2024;5;9;8;3.94;09/05/2024
2024;5;9;9;4.41;09/05/2024
2024;5;9;10;4.59;09/05/2024
2024;5;9;11;4.59;09/05/2024
2024;5;9;12;4.49;09/05/2024
2024;5;9;13;4.29;09/05/2024
2024;5;9;14;3.84;09/05/2024
2024;5;9;15;3.29;09/05/2024
2024;5;9;16;3.03;09/05/2024
2024;5;9;17;3.41;09/05/2024
2024;5;9;18;4.36;09/05/2024
2024;5;9;19;5.02;09/05/2024
2024;5;9;20;5.39;09/05/2024
2024;5;9;21;5.58;09/05/2024
2024;5;9;22;5.57;09/05/2024
2024;5;9;23;5.26;09/05/2024
2024;5;10;0;5.03;10/05/2024
2024;5;10;1;5.0;10/05/2024
2024;5;10;2;5.03;10/05/2024
2024;5;10;3;5.07;10/05/2024
2024;5;10;4;5.1;10/05/2024
2024;5;10;5;5.23;10/05/2024
2024;5;10;6;5.33;10/05/2024
2024;5;10;7;5.12;10/05/2024
2024;5;10;8;5.52;10/05/2024
2024;5;10;9;5.77;10/05/2024
2024;5;10;10;5.68;10/05/2024
2024;5;10;11;5.28;10/05/2024
2024;5;10;12;4.76;10/05/2024
2024;5;10;13;4.29;10/05/2024
2024;5;10;14;4.04;10/05/2024
2024;5;10;15;3.99;10/05/2024
2024;5;10;16;4.06;10/05/2024
2024;5;10;17;4.43;10/05/2024
2024;5;10;18;4.67;10/05/2024
2024;5;10;19;5.77;10/05/2024
2024;5;10;20;6.03;10/05/2024
2024;5;10;21;5.81;10/05/2024
2024;5;10;22;5.63;10/05/2024
2024;5;10;23;5.36;10/05/2024
2024;5;11;0;5.26;11/05/2024
2024;5;11;1;5.51;11/05/2024
2024;5;11;2;5.66;11/05/2024
2024;5;11;3;5.75;11/05/2024
2024;5;11;4;5.79;11/05/2024
2024;5;11;5;5.78;11/05/2024
2024;5;11;6;5.7;11/05/2024
2024;5;11;7;5.38;11/05/2024
2024;5;11;8;5.45;11/05/2024
2024;5;11;9;5.19;11/05/2024
2024;5;11;10;4.82;11/05/2024
2024;5;11;11;4.29;11/05/2024
2024;5;11;12;3.88;11/05/2024
2024;5;11;13;3.74;11/05/2024
2024;5;11;14;3.76;11/05/2024
2024;5;11;15;3.73;11/05/2024
2024;5;11;16;3.77;11/05/2024
2024;5;11;17;3.87;11/05/2024
2024;5;11;18;3.84;11/05/2024
2024;5;11;19;3.86;11/05/2024
2024;5;11;20;4.63;11/05/2024
2024;5;11;21;4.91;11/05/2024
2024;5;11;22;4.83;11/05/2024
2024;5;11;23;4.66;11/05/2024
2024;5;12;0;4.5;12/05/2024
2024;5;12;1;4.48;12/05/2024
2024;5;12;2;4.5;12/05/2024
2024;5;12;3;4.43;12/05/2024
2024;5;12;4;4.37;12/05/2024
2024;5;12;5;4.56;12/05/2024
2024;5;12;6;4.85;12/05/2024
2024;5;12;7;4.96;12/05/2024
2024;5;12;8;5.17;12/05/2024
2024;5;12;9;5.24;12/05/2024
2024;5;12;10;5.11;12/05/2024
2024;5;12;11;4.79;12/05/2024
2024;5;12;12;4.36;12/05/2024
2024;5;12;13;3.94;12/05/2024
2024;5;12;14;3.6;12/05/2024
2024;5;12;15;3.33;12/05/2024
2024;5;12;16;3.3;12/05/2024
2024;5;12;17;3.42;12/05/2024
2024;5;12;18;3.47;12/05/2024
2024;5;12;19;3.31;12/05/2024
2024;5;12;20;3.23;12/05/2024
2024;5;12;21;3.33;12/05/2024
2024;5;12;22;3.33;12/05/2024
2024;5;12;23;3.44;12/05/2024
2024;5;13;0;3.83;13/05/2024
2024;5;13;1;4.09;13/05/2024
2024;5;13;2;4.07;13/05/2024
2024;5;13;3;4.42;13/05/2024
2024;5;13;4;5.0;13/05/2024
2024;5;13;5;5.38;13/05/2024
2024;5;13;6;5.5;13/05/2024
2024;5;13;7;5.28;13/05/2024
2024;5;13;8;5.53;13/05/2024
2024;5;13;9;6.1;13/05/2024
2024;5;13;10;6.25;13/05/2024
2024;5;13;11;5.93;13/05/2024
2024;5;13;12;5.36;13/05/2024
2024;5;13;13;4.9;13/05/2024
2024;5;13;14;4.77;13/05/2024
2024;5;13;15;4.81;13/05/2024
2024;5;13;16;4.96;13/05/2024
2024;5;13;17;5.28;13/05/2024
2024;5;13;18;5.76;13/05/2024
2024;5;13;19;5.87;13/05/2024
2024;5;13;20;5.78;13/05/2024
2024;5;13;21;5.54;13/05/2024
2024;5;13;22;5.22;13/05/2024
2024;5;13;23;4.74;13/05/2024
2024;5;14;0;4.32;14/05/2024
2024;5;14;1;4.19;14/05/2024
2024;5;14;2;4.57;14/05/2024
2024;5;14;3;4.88;14/05/2024
2024;5;14;4;4.66;14/05/2024
2024;5;14;5;4.72;14/05/2024
2024;5;14;6;4.96;14/05/2024
2024;5;14;7;4.74;14/05/2024
2024;5;14;8;4.71;14/05/2024
2024;5;14;9;4.59;14/05/2024
2024;5;14;10;4.23;14/05/2024
2024;5;14;11;3.82;14/05/2024
2024;5;14;12;3.42;14/05/2024
2024;5;14;13;3.11;14/05/2024
2024;5;14;14;3.04;14/05/2024
2024;5;14;15;3.06;14/05/2024
2024;5;14;16;3.24;14/05/2024
2024;5;14;17;3.54;14/05/2024
2024;5;14;18;3.76;14/05/2024
2024;5;14;19;3.44;14/05/2024
2024;5;14;20;3.24;14/05/2024
2024;5;14;21;3.35;14/05/2024
2024;5;14;22;3.62;14/05/2024
2024;5;14;23;3.43;14/05/2024
2024;5;15;0;2.71;15/05/2024
2024;5;15;1;2.36;15/05/2024
2024;5;15;2;3.23;15/05/2024
2024;5;15;3;3.77;15/05/2024
2024;5;15;4;3.9;15/05/2024
2024;5;15;5;4.19;15/05/2024
